Datetime,Info
2024-06-11 17:47:00,dec-start-outch512-inch448-factcp-r0.1-wh2-ind1s
2024-06-11 17:51:02,dec-end-outch512-inch448-factcp-r0.1-wh2-ind1s
2024-06-11 17:54:00,dec-start-outch512-inch448-factcp-r0.1-wh2-ind2s
2024-06-11 17:58:04,dec-end-outch512-inch448-factcp-r0.1-wh2-ind2s
2024-06-11 18:03:00,dec-start-outch512-inch448-factcp-r0.25-wh2-ind1s
2024-06-11 18:10:34,dec-end-outch512-inch448-factcp-r0.25-wh2-ind1s
2024-06-11 18:16:01,dec-start-outch512-inch448-factcp-r0.25-wh2-ind2s
2024-06-11 18:23:33,dec-end-outch512-inch448-factcp-r0.25-wh2-ind2s
2024-06-11 18:32:00,dec-start-outch512-inch448-factcp-r0.5-wh2-ind1s
2024-06-11 18:46:41,dec-end-outch512-inch448-factcp-r0.5-wh2-ind1s
2024-06-11 18:55:00,dec-start-outch512-inch448-factcp-r0.5-wh2-ind2s
2024-06-11 19:09:37,dec-end-outch512-inch448-factcp-r0.5-wh2-ind2s
2024-06-11 19:23:00,dec-start-outch512-inch448-factcp-r0.75-wh2-ind1s
2024-06-11 19:44:51,dec-end-outch512-inch448-factcp-r0.75-wh2-ind1s
2024-06-11 19:57:00,dec-start-outch512-inch448-factcp-r0.75-wh2-ind2s
2024-06-11 20:18:37,dec-end-outch512-inch448-factcp-r0.75-wh2-ind2s
2024-06-11 20:33:00,dec-start-outch512-inch448-factcp-r0.9-wh2-ind1s
2024-06-11 20:59:01,dec-end-outch512-inch448-factcp-r0.9-wh2-ind1s
2024-06-11 21:13:00,dec-start-outch512-inch448-factcp-r0.9-wh2-ind2s
2024-06-11 21:38:59,dec-end-outch512-inch448-factcp-r0.9-wh2-ind2s
2024-06-11 21:42:00,dec-start-outch512-inch448-factcp-r0.1-wh4-ind1s
2024-06-11 21:52:30,dec-end-outch512-inch448-factcp-r0.1-wh4-ind1s
2024-06-11 21:55:00,dec-start-outch512-inch448-factcp-r0.1-wh4-ind2s
2024-06-11 22:05:24,dec-end-outch512-inch448-factcp-r0.1-wh4-ind2s
2024-06-11 22:10:00,dec-start-outch512-inch448-factcp-r0.25-wh4-ind1s
2024-06-11 22:33:27,dec-end-outch512-inch448-factcp-r0.25-wh4-ind1s
2024-06-11 22:38:00,dec-start-outch512-inch448-factcp-r0.25-wh4-ind2s
2024-06-11 23:01:29,dec-end-outch512-inch448-factcp-r0.25-wh4-ind2s
2024-06-11 23:10:00,dec-start-outch512-inch448-factcp-r0.5-wh4-ind1s
2024-06-11 23:55:36,dec-end-outch512-inch448-factcp-r0.5-wh4-ind1s
2024-06-12 00:04:00,dec-start-outch512-inch448-factcp-r0.5-wh4-ind2s
2024-06-12 00:49:38,dec-end-outch512-inch448-factcp-r0.5-wh4-ind2s
2024-06-12 01:02:00,dec-start-outch512-inch448-factcp-r0.75-wh4-ind1s
2024-06-12 02:10:59,dec-end-outch512-inch448-factcp-r0.75-wh4-ind1s
2024-06-12 02:23:00,dec-start-outch512-inch448-factcp-r0.75-wh4-ind2s
2024-06-12 03:32:11,dec-end-outch512-inch448-factcp-r0.75-wh4-ind2s
2024-06-12 03:47:00,dec-start-outch512-inch448-factcp-r0.9-wh4-ind1s
2024-06-12 05:10:56,dec-end-outch512-inch448-factcp-r0.9-wh4-ind1s
2024-06-12 05:25:00,dec-start-outch512-inch448-factcp-r0.9-wh4-ind2s
2024-06-12 06:48:39,dec-end-outch512-inch448-factcp-r0.9-wh4-ind2s
2024-06-12 06:52:00,dec-start-outch512-inch448-factcp-r0.1-wh6-ind1s
2024-06-12 07:13:37,dec-end-outch512-inch448-factcp-r0.1-wh6-ind1s
2024-06-12 07:17:00,dec-start-outch512-inch448-factcp-r0.1-wh6-ind2s
2024-06-12 07:38:38,dec-end-outch512-inch448-factcp-r0.1-wh6-ind2s
2024-06-12 07:44:00,dec-start-outch512-inch448-factcp-r0.25-wh6-ind1s
2024-06-12 08:32:28,dec-end-outch512-inch448-factcp-r0.25-wh6-ind1s
2024-06-12 08:38:00,dec-start-outch512-inch448-factcp-r0.25-wh6-ind2s
2024-06-12 09:26:29,dec-end-outch512-inch448-factcp-r0.25-wh6-ind2s
2024-06-12 09:35:00,dec-start-outch512-inch448-factcp-r0.5-wh6-ind1s
2024-06-12 11:09:45,dec-end-outch512-inch448-factcp-r0.5-wh6-ind1s
2024-06-12 11:18:00,dec-start-outch512-inch448-factcp-r0.5-wh6-ind2s
2024-06-12 12:52:48,dec-end-outch512-inch448-factcp-r0.5-wh6-ind2s
2024-06-12 13:06:00,dec-start-outch512-inch448-factcp-r0.75-wh6-ind1s
2024-06-12 15:31:12,dec-end-outch512-inch448-factcp-r0.75-wh6-ind1s
2024-06-12 15:44:00,dec-start-outch512-inch448-factcp-r0.75-wh6-ind2s
2024-06-12 18:14:19,dec-end-outch512-inch448-factcp-r0.75-wh6-ind2s
2024-06-12 18:29:00,dec-start-outch512-inch448-factcp-r0.9-wh6-ind1s
2024-06-12 21:29:32,dec-end-outch512-inch448-factcp-r0.9-wh6-ind1s
2024-06-12 21:45:00,dec-start-outch512-inch448-factcp-r0.9-wh6-ind2s
2024-06-13 00:43:27,dec-end-outch512-inch448-factcp-r0.9-wh6-ind2s
2024-06-13 00:46:00,dec-start-outch512-inch448-factcp-r0.1-wh8-ind1s
2024-06-13 01:24:29,dec-end-outch512-inch448-factcp-r0.1-wh8-ind1s
2024-06-13 01:27:00,dec-start-outch512-inch448-factcp-r0.1-wh8-ind2s
2024-06-13 02:05:36,dec-end-outch512-inch448-factcp-r0.1-wh8-ind2s
2024-06-13 02:11:00,dec-start-outch512-inch448-factcp-r0.25-wh8-ind1s
2024-06-13 03:36:50,dec-end-outch512-inch448-factcp-r0.25-wh8-ind1s
2024-06-13 03:42:00,dec-start-outch512-inch448-factcp-r0.25-wh8-ind2s
2024-06-13 05:07:48,dec-end-outch512-inch448-factcp-r0.25-wh8-ind2s
2024-06-13 05:16:00,dec-start-outch512-inch448-factcp-r0.5-wh8-ind1s
2024-06-13 08:06:46,dec-end-outch512-inch448-factcp-r0.5-wh8-ind1s
2024-06-13 08:15:00,dec-start-outch512-inch448-factcp-r0.5-wh8-ind2s
2024-06-13 11:05:57,dec-end-outch512-inch448-factcp-r0.5-wh8-ind2s
2024-06-13 11:18:00,dec-start-outch512-inch448-factcp-r0.75-wh8-ind1s
2024-06-13 15:27:19,dec-end-outch512-inch448-factcp-r0.75-wh8-ind1s
2024-06-13 15:39:00,dec-start-outch512-inch448-factcp-r0.75-wh8-ind2s
2024-06-13 19:49:11,dec-end-outch512-inch448-factcp-r0.75-wh8-ind2s
2024-06-13 20:04:00,dec-start-outch512-inch448-factcp-r0.9-wh8-ind1s
2024-06-14 01:04:49,dec-end-outch512-inch448-factcp-r0.9-wh8-ind1s
2024-06-14 01:19:00,dec-start-outch512-inch448-factcp-r0.9-wh8-ind2s
2024-06-14 06:21:17,dec-end-outch512-inch448-factcp-r0.9-wh8-ind2s
2024-06-18 19:42:00,dec-start-outch512-inch448-facttucker-r0.1-wh2-ind3s
2024-06-18 19:45:44,dec-end-outch512-inch448-facttucker-r0.1-wh2-ind3s
2024-06-18 19:47:00,dec-start-outch512-inch448-facttucker-r0.25-wh2-ind3s
2024-06-18 19:55:28,dec-end-outch512-inch448-facttucker-r0.25-wh2-ind3s
2024-06-18 19:57:00,dec-start-outch512-inch448-facttucker-r0.5-wh2-ind3s
2024-06-18 20:12:53,dec-end-outch512-inch448-facttucker-r0.5-wh2-ind3s
2024-06-18 20:14:00,dec-start-outch512-inch448-facttucker-r0.75-wh2-ind3s
2024-06-18 20:38:49,dec-end-outch512-inch448-facttucker-r0.75-wh2-ind3s
2024-06-18 20:40:00,dec-start-outch512-inch448-facttucker-r0.9-wh2-ind3s
2024-06-21 14:12:00,dec-start-outch512-inch448-factcp-r0.1-wh2-ind3s
2024-06-21 14:15:44,dec-end-outch512-inch448-factcp-r0.1-wh2-ind3s
2024-06-21 14:21:00,dec-start-outch512-inch448-factcp-r0.25-wh2-ind3s
2024-06-21 14:28:08,dec-end-outch512-inch448-factcp-r0.25-wh2-ind3s
2024-06-21 14:37:00,dec-start-outch512-inch448-factcp-r0.5-wh2-ind3s
2024-06-21 14:51:48,dec-end-outch512-inch448-factcp-r0.5-wh2-ind3s
2024-06-21 15:05:01,dec-start-outch512-inch448-factcp-r0.75-wh2-ind3s
2024-06-21 15:26:34,dec-end-outch512-inch448-factcp-r0.75-wh2-ind3s
2024-06-21 15:42:00,dec-start-outch512-inch448-factcp-r0.9-wh2-ind3s
2024-06-21 16:08:11,dec-end-outch512-inch448-factcp-r0.9-wh2-ind3s
2024-06-21 16:11:00,dec-start-outch512-inch448-factcp-r0.1-wh4-ind3s
2024-06-21 16:21:26,dec-end-outch512-inch448-factcp-r0.1-wh4-ind3s
2024-06-21 18:11:00,dec-start-outch512-inch448-factcp-r0.1-wh4-ind3s
2024-06-21 18:21:00,dec-end-outch512-inch448-factcp-r0.1-wh4-ind3s
2024-06-21 18:26:00,dec-start-outch512-inch448-factcp-r0.25-wh4-ind3s
2024-06-21 18:49:33,dec-end-outch512-inch448-factcp-r0.25-wh4-ind3s
2024-06-21 18:59:00,dec-start-outch512-inch448-factcp-r0.5-wh4-ind3s
2024-06-21 19:44:42,dec-end-outch512-inch448-factcp-r0.5-wh4-ind3s
2024-06-21 19:58:00,dec-start-outch512-inch448-factcp-r0.75-wh4-ind3s
2024-06-21 21:05:45,dec-end-outch512-inch448-factcp-r0.75-wh4-ind3s
2024-06-21 21:21:01,dec-start-outch512-inch448-factcp-r0.9-wh4-ind3s
2024-06-21 22:44:01,dec-end-outch512-inch448-factcp-r0.9-wh4-ind3s
2024-06-21 22:47:00,dec-start-outch512-inch448-factcp-r0.1-wh6-ind3s
2024-06-21 23:08:35,dec-end-outch512-inch448-factcp-r0.1-wh6-ind3s
2024-06-21 23:14:00,dec-start-outch512-inch448-factcp-r0.25-wh6-ind3s
2024-06-22 00:02:15,dec-end-outch512-inch448-factcp-r0.25-wh6-ind3s
2024-06-22 00:11:00,dec-start-outch512-inch448-factcp-r0.5-wh6-ind3s
2024-06-22 01:44:10,dec-end-outch512-inch448-factcp-r0.5-wh6-ind3s
2024-06-22 01:57:00,dec-start-outch512-inch448-factcp-r0.75-wh6-ind3s
2024-06-22 04:23:37,dec-end-outch512-inch448-factcp-r0.75-wh6-ind3s
2024-06-22 04:38:01,dec-start-outch512-inch448-factcp-r0.9-wh6-ind3s
2024-06-22 07:34:48,dec-end-outch512-inch448-factcp-r0.9-wh6-ind3s
2024-06-22 07:38:00,dec-start-outch512-inch448-factcp-r0.1-wh8-ind3s
2024-06-22 08:15:53,dec-end-outch512-inch448-factcp-r0.1-wh8-ind3s
2024-06-22 08:21:00,dec-start-outch512-inch448-factcp-r0.25-wh8-ind3s
2024-06-22 09:43:58,dec-end-outch512-inch448-factcp-r0.25-wh8-ind3s
2024-06-22 09:52:00,dec-start-outch512-inch448-factcp-r0.5-wh8-ind3s
2024-06-22 12:56:14,dec-end-outch512-inch448-factcp-r0.5-wh8-ind3s
2024-06-22 16:16:00,dec-start-outch512-inch448-factcp-r0.75-wh8-ind3s
2024-06-22 20:59:54,dec-end-outch512-inch448-factcp-r0.75-wh8-ind3s
2024-06-22 21:14:00,dec-start-outch512-inch448-factcp-r0.9-wh8-ind3s
2024-06-23 02:53:34,dec-end-outch512-inch448-factcp-r0.9-wh8-ind3s
2024-06-20 19:56:00,dec-start-outch512-inch448-facttucker-r0.1-wh2-ind3s
2024-06-20 19:59:27,dec-end-outch512-inch448-facttucker-r0.1-wh2-ind3s
2024-06-20 20:01:00,dec-start-outch512-inch448-facttucker-r0.25-wh2-ind3s
2024-06-20 20:08:45,dec-end-outch512-inch448-facttucker-r0.25-wh2-ind3s
2024-06-20 20:10:00,dec-start-outch512-inch448-facttucker-r0.5-wh2-ind3s
2024-06-20 20:25:44,dec-end-outch512-inch448-facttucker-r0.5-wh2-ind3s
2024-06-20 20:27:00,dec-start-outch512-inch448-facttucker-r0.75-wh2-ind3s
2024-06-20 20:50:46,dec-end-outch512-inch448-facttucker-r0.75-wh2-ind3s
2024-06-20 20:52:00,dec-start-outch512-inch448-facttucker-r0.9-wh2-ind3s
2024-06-20 21:20:21,dec-end-outch512-inch448-facttucker-r0.9-wh2-ind3s
2024-06-20 09:15:00,dec-start-outch512-inch448-facttucker-r0.1-wh8-ind3s
