Datetime,Info
2024-06-08 02:19:12,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel3-ind0s
2024-06-08 02:21:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern3-ind1s
2024-06-08 02:27:13,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel3-ind1s
2024-06-08 02:29:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern3-ind2s
2024-06-08 02:35:12,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel3-ind2s
2024-06-08 02:37:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern3-ind0s
2024-06-08 02:48:53,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel3-ind0s
2024-06-08 02:50:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern3-ind1s
2024-06-08 03:01:54,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel3-ind1s
2024-06-08 03:03:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern3-ind2s
2024-06-08 03:14:53,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel3-ind2s
2024-06-08 03:16:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern3-ind0s
2024-06-08 03:36:46,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel3-ind0s
2024-06-08 03:38:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern3-ind1s
2024-06-08 03:58:46,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel3-ind1s
2024-06-08 04:00:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern3-ind2s
2024-06-08 04:20:43,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel3-ind2s
2024-06-08 04:22:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern3-ind0s
2024-06-08 04:53:31,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel3-ind0s
2024-06-08 04:55:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern3-ind1s
2024-06-08 05:26:31,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel3-ind1s
2024-06-08 05:28:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern3-ind2s
2024-06-08 05:59:32,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel3-ind2s
2024-06-08 06:01:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern3-ind0s
2024-06-08 06:37:41,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel3-ind0s
2024-06-08 06:39:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern3-ind1s
2024-06-08 07:15:34,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel3-ind1s
2024-06-08 07:17:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern3-ind2s
2024-06-08 07:53:41,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel3-ind2s
2024-06-08 07:55:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern5-ind0s
2024-06-08 08:04:29,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel5-ind0s
2024-06-08 08:06:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern5-ind1s
2024-06-08 08:15:27,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel5-ind1s
2024-06-08 08:17:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern5-ind2s
2024-06-08 08:26:28,dec-end-outch512-inch384-facttucker-r0.1-wh4-kernel5-ind2s
2024-06-08 08:28:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern5-ind0s
2024-06-08 08:50:59,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel5-ind0s
2024-06-08 08:53:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern5-ind1s
2024-06-08 09:15:48,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel5-ind1s
2024-06-08 09:17:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern5-ind2s
2024-06-08 09:39:38,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel5-ind2s
2024-06-08 09:41:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern5-ind0s
2024-06-08 10:26:14,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel5-ind0s
2024-06-08 10:28:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern5-ind1s
2024-06-08 11:13:14,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel5-ind1s
2024-06-08 11:15:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern5-ind2s
2024-06-08 12:00:09,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel5-ind2s
2024-06-08 12:02:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern5-ind0s
2024-06-08 13:10:25,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel5-ind0s
2024-06-08 13:12:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern5-ind1s
2024-06-08 14:20:45,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel5-ind1s
2024-06-08 14:22:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern5-ind2s
2024-06-08 15:29:15,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel5-ind2s
2024-06-08 15:31:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern5-ind0s
2024-06-08 16:54:26,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel5-ind0s
2024-06-08 16:56:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern5-ind1s
2024-06-08 18:19:28,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel5-ind1s
2024-06-08 18:21:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern5-ind2s
2024-06-08 19:43:17,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel5-ind2s
2024-06-09 13:48:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind0s
2024-06-09 13:57:18,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel1-ind0s
2024-06-09 13:59:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind1s
2024-06-09 14:08:17,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel1-ind1s
2024-06-09 14:10:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind2s
2024-06-09 14:19:19,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel1-ind2s
2024-06-09 14:21:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern1-ind0s
2024-06-09 14:38:35,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel1-ind0s
2024-06-09 14:40:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern1-ind1s
2024-06-09 14:57:32,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel1-ind1s
2024-06-09 14:59:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern1-ind2s
2024-06-09 15:16:30,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel1-ind2s
2024-06-09 15:18:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern1-ind0s
2024-06-09 15:48:53,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel1-ind0s
2024-06-09 15:50:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern1-ind1s
2024-06-09 16:20:55,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel1-ind1s
2024-06-09 16:23:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern1-ind2s
2024-06-09 16:53:54,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel1-ind2s
2024-06-09 16:56:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern1-ind0s
2024-06-09 17:40:40,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel1-ind0s
2024-06-09 17:42:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern1-ind1s
2024-06-09 18:26:40,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel1-ind1s
2024-06-09 18:28:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern1-ind2s
2024-06-09 19:12:39,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel1-ind2s
2024-06-09 19:14:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern1-ind0s
2024-06-09 20:07:12,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel1-ind0s
2024-06-09 20:09:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern1-ind1s
2024-06-09 21:02:19,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel1-ind1s
2024-06-09 21:04:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern1-ind2s
2024-06-09 21:57:18,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel1-ind2s
2024-06-09 22:00:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern3-ind0s
2024-06-09 22:09:02,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel3-ind0s
2024-06-09 22:12:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern3-ind1s
2024-06-09 22:21:01,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel3-ind1s
2024-06-09 22:24:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern3-ind2s
2024-06-09 22:33:06,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel3-ind2s
2024-06-09 22:38:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern3-ind0s
2024-06-09 22:58:20,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel3-ind0s
2024-06-09 23:03:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern3-ind1s
2024-06-09 23:23:16,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel3-ind1s
2024-06-09 23:28:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern3-ind2s
2024-06-09 23:48:11,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel3-ind2s
2024-06-09 23:56:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern3-ind0s
